Activity Period,Operating Airline,Operating Airline IATA Code,Published Airline,Published Airline IATA Code,GEO Summary,GEO Region,Activity Type Code,Price Category Code,Terminal,Boarding Area,Passenger Count
201701,Sun Country Airlines,SY,Sun Country Airlines,SY,Domestic,US,Enplaned,Low Fare,International,A,"2,897"
201701,Sun Country Airlines,SY,Sun Country Airlines,SY,International,Mexico,Deplaned,Low Fare,International,A,482
201701,Sun Country Airlines,SY,Sun Country Airlines,SY,International,Mexico,Enplaned,Low Fare,International,A,482
201701,Swiss International,LX,Swiss International,LX,International,Europe,Deplaned,Other,International,G,"6,135"
201701,Swiss International,LX,Swiss International,LX,International,Europe,Enplaned,Other,International,G,"4,976"
201701,TACA,TA,TACA,TA,International,Central America,Deplaned,Other,International,A,"6,062"
201701,TACA,TA,TACA,TA,International,Central America,Enplaned,Other,International,A,"5,843"
201701,Turkish Airlines,TK,Turkish Airlines,TK,International,Europe,Deplaned,Other,International,G,"8,344"
201701,Turkish Airlines,TK,Turkish Airlines,TK,International,Europe,Enplaned,Other,International,G,"6,117"
201701,United Airlines,UA,United Airlines,UA,Domestic,US,Deplaned,Other,International,G,"13,379"
201701,United Airlines,UA,United Airlines,UA,Domestic,US,Enplaned,Other,International,G,"20,959"
201701,United Airlines,UA,United Airlines,UA,Domestic,US,Deplaned,Other,Terminal 3,E,"237,314"
201701,United Airlines,UA,United Airlines,UA,Domestic,US,Enplaned,Other,Terminal 3,E,"235,570"
201701,United Airlines,UA,United Airlines,UA,Domestic,US,Thru / Transit,Other,Terminal 3,E,1
201701,United Airlines,UA,United Airlines,UA,Domestic,US,Deplaned,Other,Terminal 3,F,"307,467"
201701,United Airlines,UA,United Airlines,UA,Domestic,US,Enplaned,Other,Terminal 3,F,"286,788"
201701,United Airlines,UA,United Airlines,UA,Domestic,US,Thru / Transit,Other,Terminal 3,F,4
201701,United Airlines,UA,United Airlines,UA,International,Asia,Deplaned,Other,International,G,"100,126"
201701,United Airlines,UA,United Airlines,UA,International,Asia,Enplaned,Other,International,G,"65,936"
201701,United Airlines,UA,United Airlines,UA,International,Asia,Enplaned,Other,Terminal 3,F,93
201701,United Airlines,UA,United Airlines,UA,International,Australia / Oceania,Deplaned,Other,International,G,"13,807"
201701,United Airlines,UA,United Airlines,UA,International,Australia / Oceania,Enplaned,Other,International,G,"14,940"
201701,United Airlines,UA,United Airlines,UA,International,Canada,Enplaned,Other,International,G,242
201701,United Airlines,UA,United Airlines,UA,International,Canada,Deplaned,Other,Terminal 3,E,"3,587"
201701,United Airlines,UA,United Airlines,UA,International,Canada,Enplaned,Other,Terminal 3,E,"2,629"
201701,United Airlines,UA,United Airlines,UA,International,Canada,Deplaned,Other,Terminal 3,F,"5,033"
201701,United Airlines,UA,United Airlines,UA,International,Canada,Enplaned,Other,Terminal 3,F,"5,063"
201701,United Airlines,UA,United Airlines,UA,International,Europe,Deplaned,Other,International,G,"22,537"
201701,United Airlines,UA,United Airlines,UA,International,Europe,Enplaned,Other,International,G,"19,119"
201701,United Airlines,UA,United Airlines,UA,International,Europe,Enplaned,Other,Terminal 3,E,155
201701,United Airlines,UA,United Airlines,UA,International,Mexico,Deplaned,Other,International,G,"27,543"
201701,United Airlines,UA,United Airlines,UA,International,Mexico,Enplaned,Other,International,G,"4,197"
201701,United Airlines,UA,United Airlines,UA,International,Mexico,Thru / Transit,Other,International,G,1
201701,United Airlines,UA,United Airlines,UA,International,Mexico,Enplaned,Other,Terminal 3,E,"1,436"
201701,United Airlines,UA,United Airlines,UA,International,Mexico,Enplaned,Other,Terminal 3,F,"17,133"
201701,Virgin America,VX,Virgin America,VX,Domestic,US,Deplaned,Low Fare,Terminal 2,D,"182,203"
201701,Virgin America,VX,Virgin America,VX,Domestic,US,Enplaned,Low Fare,Terminal 2,D,"173,775"
201701,Virgin America,VX,Virgin America,VX,International,Mexico,Deplaned,Low Fare,International,A,"4,995"
201701,Virgin America,VX,Virgin America,VX,International,Mexico,Enplaned,Low Fare,Terminal 2,D,"4,278"
201701,Virgin Atlantic,VS,Virgin Atlantic,VS,International,Europe,Deplaned,Other,International,A,"11,064"
201701,Virgin Atlantic,VS,Virgin Atlantic,VS,International,Europe,Enplaned,Other,International,A,"8,915"
201701,Volaris Airlines,Y4,Volaris Airlines,Y4,International,Mexico,Deplaned,Low Fare,International,A,"5,755"
201701,Volaris Airlines,Y4,Volaris Airlines,Y4,International,Mexico,Enplaned,Low Fare,International,A,"4,152"
201701,WOW Air,WW,WOW Air,WW,International,Europe,Enplaned,Other,International,A,"4,228"
201701,WOW Air,WW,WOW Air,WW,International,Europe,Deplaned,Other,International,G,"4,721"
201702,Aer Lingus,EI,Aer Lingus,EI,International,Europe,Deplaned,Other,International,G,"3,603"
201702,Aer Lingus,EI,Aer Lingus,EI,International,Europe,Enplaned,Other,International,G,"3,343"
201702,Aeromexico,AM,Aeromexico,AM,International,Mexico,Deplaned,Other,International,A,"9,676"
201702,Aeromexico,AM,Aeromexico,AM,International,Mexico,Enplaned,Other,International,A,"9,896"
201702,Air Canada,AC,Air Canada,AC,International,Canada,Deplaned,Other,International,G,"28,371"
201702,Air Canada,AC,Air Canada,AC,International,Canada,Enplaned,Other,International,G,"27,398"
201702,Air China,CA,Air China,CA,International,Asia,Deplaned,Other,International,G,"10,248"
201702,Air China,CA,Air China,CA,International,Asia,Enplaned,Other,International,G,"10,556"
201702,Air France,AF,Air France,AF,International,Europe,Deplaned,Other,International,A,"7,210"
201702,Air France,AF,Air France,AF,International,Europe,Enplaned,Other,International,A,"7,121"
201702,Air India Limited,AI,Air India Limited,AI,International,Asia,Deplaned,Other,International,G,"5,247"
201702,Air India Limited,AI,Air India Limited,AI,International,Asia,Enplaned,Other,International,G,"4,415"
201702,Air New Zealand,NZ,Air New Zealand,NZ,International,Australia / Oceania,Deplaned,Other,International,G,"7,490"
201702,Air New Zealand,NZ,Air New Zealand,NZ,International,Australia / Oceania,Enplaned,Other,International,G,"8,033"
201702,Alaska Airlines,AS,Alaska Airlines,AS,Domestic,US,Deplaned,Other,International,A,"49,910"
201702,Alaska Airlines,AS,Alaska Airlines,AS,Domestic,US,Enplaned,Other,International,A,"50,417"
201702,Alaska Airlines,AS,Alaska Airlines,AS,International,Mexico,Deplaned,Other,International,A,"6,460"
201702,Alaska Airlines,AS,Alaska Airlines,AS,International,Mexico,Enplaned,Other,International,A,"6,203"
201702,All Nippon Airways,NH,All Nippon Airways,NH,International,Asia,Deplaned,Other,International,G,"6,264"
201702,All Nippon Airways,NH,All Nippon Airways,NH,International,Asia,Enplaned,Other,International,G,"5,514"
201702,American Airlines,AA,American Airlines,AA,Domestic,US,Deplaned,Other,Terminal 1,C,"75,278"
201702,American Airlines,AA,American Airlines,AA,Domestic,US,Enplaned,Other,Terminal 1,C,"72,500"
201702,American Airlines,AA,American Airlines,AA,Domestic,US,Deplaned,Other,Terminal 2,D,"47,694"
201702,American Airlines,AA,American Airlines,AA,Domestic,US,Enplaned,Other,Terminal 2,D,"50,033"
201702,Asiana Airlines,OZ,Asiana Airlines,OZ,International,Asia,Deplaned,Other,International,A,"7,619"
201702,Asiana Airlines,OZ,Asiana Airlines,OZ,International,Asia,Enplaned,Other,International,A,"7,417"
201702,British Airways,BA,British Airways,BA,International,Europe,Deplaned,Other,International,A,"14,792"
201702,British Airways,BA,British Airways,BA,International,Europe,Enplaned,Other,International,A,"13,864"
201702,"COPA Airlines, Inc.",CM,"COPA Airlines, Inc.",CM,International,Central America,Deplaned,Other,International,G,"6,723"
201702,"COPA Airlines, Inc.",CM,"COPA Airlines, Inc.",CM,International,Central America,Enplaned,Other,International,G,"6,006"
201702,Cathay Pacific,CX,Cathay Pacific,CX,International,Asia,Deplaned,Other,International,A,"16,866"
201702,Cathay Pacific,CX,Cathay Pacific,CX,International,Asia,Enplaned,Other,International,A,"18,096"
201702,China Airlines,CI,China Airlines,CI,International,Asia,Deplaned,Other,International,A,"8,572"
201702,China Airlines,CI,China Airlines,CI,International,Asia,Enplaned,Other,International,A,"8,501"
201702,China Eastern,MU,China Eastern,MU,International,Asia,Deplaned,Other,International,A,"7,685"
201702,China Eastern,MU,China Eastern,MU,International,Asia,Enplaned,Other,International,A,"7,335"
201702,China Southern,CZ,China Southern,CZ,International,Asia,Deplaned,Other,International,A,"5,507"
201702,China Southern,CZ,China Southern,CZ,International,Asia,Enplaned,Other,International,A,"5,268"
201702,Compass Airlines,CP,Delta Air Lines,DL,Domestic,US,Deplaned,Other,Terminal 1,C,"3,938"
201702,Compass Airlines,CP,Delta Air Lines,DL,Domestic,US,Enplaned,Other,Terminal 1,C,"3,915"
201702,Compass Airlines,CP,American Airlines,AA,Domestic,US,Deplaned,Other,Terminal 2,D,"18,698"
201702,Compass Airlines,CP,American Airlines,AA,Domestic,US,Enplaned,Other,Terminal 2,D,"19,330"
201702,Delta Air Lines,DL,Delta Air Lines,DL,Domestic,US,Deplaned,Other,Terminal 1,C,"94,320"
201702,Delta Air Lines,DL,Delta Air Lines,DL,Domestic,US,Enplaned,Other,Terminal 1,C,"91,569"
201702,EVA Airways,BR,EVA Airways,BR,International,Asia,Deplaned,Other,International,G,"15,484"
201702,EVA Airways,BR,EVA Airways,BR,International,Asia,Enplaned,Other,International,G,"15,037"
201702,Emirates ,EK,Emirates ,EK,International,Middle East,Deplaned,Other,International,A,"11,521"
201702,Emirates ,EK,Emirates ,EK,International,Middle East,Enplaned,Other,International,A,"9,391"
201702,Etihad Airways,EY,Etihad Airways,EY,International,Middle East,Deplaned,Other,International,A,"2,720"
201702,Etihad Airways,EY,Etihad Airways,EY,International,Middle East,Enplaned,Other,International,A,"2,318"
201702,Frontier Airlines,F9,Frontier Airlines,F9,Domestic,US,Deplaned,Low Fare,Terminal 1,B,"16,633"
201702,Frontier Airlines,F9,Frontier Airlines,F9,Domestic,US,Enplaned,Low Fare,Terminal 1,B,"17,236"
201702,Hawaiian Airlines,HA,Hawaiian Airlines,HA,Domestic,US,Deplaned,Other,International,A,"12,390"
201702,Hawaiian Airlines,HA,Hawaiian Airlines,HA,Domestic,US,Enplaned,Other,International,A,"13,038"
201702,Japan Airlines,JL,Japan Airlines,JL,International,Asia,Deplaned,Other,International,A,"5,518"
201702,Japan Airlines,JL,Japan Airlines,JL,International,Asia,Enplaned,Other,International,A,"5,002"
201702,Jazz Aviation,QK,Air Canada,AC,International,Canada,Deplaned,Other,International,G,"1,767"
201702,Jazz Aviation,QK,Air Canada,AC,International,Canada,Enplaned,Other,International,G,"1,713"
201702,JetBlue Airways,B6,JetBlue Airways,B6,Domestic,US,Deplaned,Low Fare,International,A,"58,866"
201702,JetBlue Airways,B6,JetBlue Airways,B6,Domestic,US,Enplaned,Low Fare,International,A,"60,606"
201702,KLM Royal Dutch Airlines,KL,KLM Royal Dutch Airlines,KL,International,Europe,Deplaned,Other,International,A,"7,148"
201702,KLM Royal Dutch Airlines,KL,KLM Royal Dutch Airlines,KL,International,Europe,Enplaned,Other,International,A,"5,950"
201702,Korean Air Lines,KE,Korean Air Lines,KE,International,Asia,Deplaned,Other,International,A,"8,358"
201702,Korean Air Lines,KE,Korean Air Lines,KE,International,Asia,Enplaned,Other,International,A,"8,646"
201702,Lufthansa German Airlines,LH,Lufthansa German Airlines,LH,International,Europe,Deplaned,Other,International,G,"16,707"
201702,Lufthansa German Airlines,LH,Lufthansa German Airlines,LH,International,Europe,Enplaned,Other,International,G,"15,774"
201702,Philippine Airlines,PR,Philippine Airlines,PR,International,Asia,Deplaned,Other,International,A,"10,180"
201702,Philippine Airlines,PR,Philippine Airlines,PR,International,Asia,Enplaned,Other,International,A,"8,885"
201702,Qantas Airways,QF,Qantas Airways,QF,International,Australia / Oceania,Deplaned,Other,International,A,"4,962"
201702,Qantas Airways,QF,Qantas Airways,QF,International,Australia / Oceania,Enplaned,Other,International,A,"6,428"
201702,SAS Airlines,SK,SAS Airlines,SK,International,Europe,Deplaned,Other,International,G,"5,147"
201702,SAS Airlines,SK,SAS Airlines,SK,International,Europe,Enplaned,Other,International,G,"4,403"
201702,Singapore Airlines,SQ,Singapore Airlines,SQ,International,Asia,Deplaned,Other,International,G,"11,493"
201702,Singapore Airlines,SQ,Singapore Airlines,SQ,International,Asia,Enplaned,Other,International,G,"12,338"
201702,SkyWest Airlines,OO,Delta Air Lines,DL,Domestic,US,Deplaned,Other,Terminal 1,C,"27,745"
201702,SkyWest Airlines,OO,Delta Air Lines,DL,Domestic,US,Enplaned,Other,Terminal 1,C,"26,339"
201702,SkyWest Airlines,OO,United Airlines,UA,Domestic,US,Deplaned,Other,Terminal 3,F,"115,753"
201702,SkyWest Airlines,OO,United Airlines,UA,Domestic,US,Enplaned,Other,Terminal 3,F,"113,678"
201702,SkyWest Airlines,OO,United Airlines,UA,International,Canada,Deplaned,Other,International,G,"1,041"
201702,SkyWest Airlines,OO,United Airlines,UA,International,Canada,Deplaned,Other,Terminal 3,F,"4,634"
201702,SkyWest Airlines,OO,United Airlines,UA,International,Canada,Enplaned,Other,Terminal 3,F,"5,819"
201702,Southwest Airlines,WN,Southwest Airlines,WN,Domestic,US,Deplaned,Low Fare,Terminal 1,B,"116,050"
201702,Southwest Airlines,WN,Southwest Airlines,WN,Domestic,US,Enplaned,Low Fare,Terminal 1,B,"114,709"
201702,Southwest Airlines,WN,Southwest Airlines,WN,Domestic,US,Thru / Transit,Low Fare,Terminal 1,B,24
201702,Sun Country Airlines,SY,Sun Country Airlines,SY,Domestic,US,Deplaned,Low Fare,International,A,"2,250"
201702,Sun Country Airlines,SY,Sun Country Airlines,SY,Domestic,US,Enplaned,Low Fare,International,A,"2,234"
201702,Sun Country Airlines,SY,Sun Country Airlines,SY,International,Mexico,Deplaned,Low Fare,International,A,778
201702,Sun Country Airlines,SY,Sun Country Airlines,SY,International,Mexico,Enplaned,Low Fare,International,A,"1,097"
201702,Swiss International,LX,Swiss International,LX,International,Europe,Deplaned,Other,International,G,"5,139"
201702,Swiss International,LX,Swiss International,LX,International,Europe,Enplaned,Other,International,G,"4,967"
201702,TACA,TA,TACA,TA,International,Central America,Deplaned,Other,International,A,"4,971"
201702,TACA,TA,TACA,TA,International,Central America,Enplaned,Other,International,A,"4,611"
201702,Turkish Airlines,TK,Turkish Airlines,TK,International,Europe,Deplaned,Other,International,G,"5,863"
201702,Turkish Airlines,TK,Turkish Airlines,TK,International,Europe,Enplaned,Other,International,G,"5,549"
201702,United Airlines,UA,United Airlines,UA,Domestic,US,Deplaned,Other,International,G,"11,420"
201702,United Airlines,UA,United Airlines,UA,Domestic,US,Enplaned,Other,International,G,"19,154"
201702,United Airlines,UA,United Airlines,UA,Domestic,US,Deplaned,Other,Terminal 3,E,"223,903"
201702,United Airlines,UA,United Airlines,UA,Domestic,US,Enplaned,Other,Terminal 3,E,"229,345"
201702,United Airlines,UA,United Airlines,UA,Domestic,US,Thru / Transit,Other,Terminal 3,E,6
201702,United Airlines,UA,United Airlines,UA,Domestic,US,Deplaned,Other,Terminal 3,F,"285,368"
201702,United Airlines,UA,United Airlines,UA,Domestic,US,Enplaned,Other,Terminal 3,F,"271,774"
201702,United Airlines,UA,United Airlines,UA,Domestic,US,Thru / Transit,Other,Terminal 3,F,45
201702,United Airlines,UA,United Airlines,UA,International,Asia,Deplaned,Other,International,G,"70,394"
201702,United Airlines,UA,United Airlines,UA,International,Asia,Enplaned,Other,International,G,"64,818"
201702,United Airlines,UA,United Airlines,UA,International,Australia / Oceania,Deplaned,Other,International,G,"11,414"
201702,United Airlines,UA,United Airlines,UA,International,Australia / Oceania,Enplaned,Other,International,G,"13,041"
201702,United Airlines,UA,United Airlines,UA,International,Canada,Deplaned,Other,International,G,117
201702,United Airlines,UA,United Airlines,UA,International,Canada,Enplaned,Other,International,G,412
201702,United Airlines,UA,United Airlines,UA,International,Canada,Deplaned,Other,Terminal 3,E,"5,588"
201702,United Airlines,UA,United Airlines,UA,International,Canada,Enplaned,Other,Terminal 3,E,"1,678"
201702,United Airlines,UA,United Airlines,UA,International,Canada,Deplaned,Other,Terminal 3,F,"4,253"
201702,United Airlines,UA,United Airlines,UA,International,Canada,Enplaned,Other,Terminal 3,F,"8,547"
201702,United Airlines,UA,United Airlines,UA,International,Europe,Deplaned,Other,International,G,"16,332"
201702,United Airlines,UA,United Airlines,UA,International,Europe,Enplaned,Other,International,G,"15,161"
201702,United Airlines,UA,United Airlines,UA,International,Europe,Enplaned,Other,Terminal 3,E,111
201702,United Airlines,UA,United Airlines,UA,International,Mexico,Deplaned,Other,International,G,"19,342"
201702,United Airlines,UA,United Airlines,UA,International,Mexico,Enplaned,Other,International,G,"3,280"
201702,United Airlines,UA,United Airlines,UA,International,Mexico,Enplaned,Other,Terminal 3,E,"1,405"
201702,United Airlines,UA,United Airlines,UA,International,Mexico,Enplaned,Other,Terminal 3,F,"15,601"
201702,Virgin America,VX,Virgin America,VX,Domestic,US,Deplaned,Low Fare,Terminal 2,D,"164,526"
201702,Virgin America,VX,Virgin America,VX,Domestic,US,Enplaned,Low Fare,Terminal 2,D,"163,432"
201702,Virgin America,VX,Virgin America,VX,International,Mexico,Deplaned,Low Fare,International,A,"3,895"
201702,Virgin America,VX,Virgin America,VX,International,Mexico,Enplaned,Low Fare,Terminal 2,D,"3,860"
201702,Virgin Atlantic,VS,Virgin Atlantic,VS,International,Europe,Deplaned,Other,International,A,"8,812"
201702,Virgin Atlantic,VS,Virgin Atlantic,VS,International,Europe,Enplaned,Other,International,A,"8,374"
